Date,Category,Amount,Payment Method,Vendor/Location,Month,Day of Week,Transaction Count,Cumulative Monthly Spend,Transaction Type,Seasonality Indicator,Historical Spend
2024-08-28 11:53:01.755563,Entertainment,36.72,Debit Card,Store E,8,Wednesday,1,1796.61,Entertainment,Regular,116.24
2024-08-28 11:53:01.755563,Utilities,45.47,Credit Card,Store C,8,Wednesday,2,971.24,Utilities,Regular,148.12
2024-08-28 11:53:01.755563,Transportation,198.96,Credit Card,Store C,8,Wednesday,2,1411.97,Transportation,Regular,192.29
2024-08-28 11:53:01.755563,Transportation,86.82,Mobile Payment,Store E,8,Wednesday,2,1498.79,Transportation,Regular,198.96
2024-08-28 11:53:01.755563,Utilities,126.22,Debit Card,Store B,8,Wednesday,2,1097.46,Utilities,Regular,45.47
2024-08-29 11:53:01.755563,Entertainment,59.74,Debit Card,Store B,8,Thursday,1,1856.35,Entertainment,Regular,36.72
2024-08-29 11:53:01.755563,Groceries,34.47,Cash,Store A,8,Thursday,1,1533.19,Groceries,Regular,85.01
2024-08-29 11:53:01.755563,Transportation,144.69,Cash,Store D,8,Thursday,1,1643.48,Transportation,Regular,86.82
2024-08-30 11:53:01.755563,Groceries,107.42,Credit Card,Store B,8,Friday,2,1640.6100000000001,Groceries,Regular,34.47
2024-08-30 11:53:01.755563,Dining,48.11,Cash,Store C,8,Friday,2,1320.69,Takeout,Regular,183.81
2024-08-30 11:53:01.755563,Dining,82.35,Debit Card,Store A,8,Friday,2,1403.04,Takeout,Regular,48.11
2024-08-30 11:53:01.755563,Entertainment,113.87,Cash,Store E,8,Friday,1,1970.22,Entertainment,Regular,59.74
2024-08-30 11:53:01.755563,Groceries,7.65,Mobile Payment,Store A,8,Friday,2,1648.26,Groceries,Regular,107.42
2024-08-31 11:53:01.755563,Utilities,36.13,Credit Card,Store E,8,Saturday,1,1133.59,Utilities,Regular,126.22
2024-08-31 11:53:01.755563,Miscellaneous,11.22,Credit Card,Store C,8,Saturday,1,1321.41,Miscellaneous,Regular,192.66
2024-09-01 11:53:01.755563,Groceries,9.24,Debit Card,Store A,9,Sunday,1,9.24,Groceries,Regular,7.65
2024-09-01 11:53:01.755563,Utilities,113.84,Debit Card,Store C,9,Sunday,1,113.84,Utilities,Regular,36.13
2024-09-01 11:53:01.755563,Miscellaneous,118.7,Credit Card,Store D,9,Sunday,1,118.7,Miscellaneous,Regular,11.22
2024-09-02 11:53:01.755563,Dining,60.14,Mobile Payment,Store E,9,Monday,3,60.14,Takeout,Regular,82.35
2024-09-02 11:53:01.755563,Dining,24.54,Debit Card,Store E,9,Monday,3,84.68,Takeout,Regular,60.14
2024-09-02 11:53:01.755563,Dining,143.85,Credit Card,Store B,9,Monday,3,228.53,Takeout,Regular,24.54
2024-09-03 11:53:01.755563,Miscellaneous,87.6,Mobile Payment,Store D,9,Tuesday,3,206.3,Miscellaneous,Regular,118.7
2024-09-03 11:53:01.755563,Miscellaneous,166.97,Cash,Store A,9,Tuesday,3,373.27,Miscellaneous,Regular,87.6
2024-09-03 11:53:01.755563,Transportation,29.43,Credit Card,Store B,9,Tuesday,1,29.43,Transportation,Regular,144.69
2024-09-03 11:53:01.755563,Entertainment,20.44,Mobile Payment,Store D,9,Tuesday,1,20.44,Entertainment,Regular,113.87
2024-09-03 11:53:01.755563,Miscellaneous,27.15,Mobile Payment,Store A,9,Tuesday,3,400.41999999999996,Miscellaneous,Regular,166.97
2024-09-04 11:53:01.755563,Transportation,153.3,Cash,Store E,9,Wednesday,1,182.73000000000002,Transportation,Regular,29.43
2024-09-04 11:53:01.755563,Groceries,93.4,Debit Card,Store E,9,Wednesday,1,102.64,Groceries,Regular,9.24
2024-09-04 11:53:01.755563,Miscellaneous,169.53,Mobile Payment,Store D,9,Wednesday,1,569.95,Miscellaneous,Regular,27.15
2024-09-04 11:53:01.755563,Dining,82.3,Mobile Payment,Store D,9,Wednesday,1,310.83,Takeout,Regular,143.85
2024-09-04 11:53:01.755563,Utilities,131.93,Credit Card,Store A,9,Wednesday,1,245.77,Utilities,Regular,113.84
2024-09-05 11:53:01.755563,Dining,143.07,Cash,Store E,9,Thursday,1,453.9,Takeout,Regular,82.3
2024-09-05 11:53:01.755563,Groceries,52.14,Mobile Payment,Store B,9,Thursday,1,154.78,Groceries,Regular,93.4
2024-09-06 11:53:01.755563,Dining,146.05,Cash,Store D,9,Friday,1,599.95,Takeout,Regular,143.07
2024-09-06 11:53:01.755563,Groceries,31.57,Debit Card,Store B,9,Friday,1,186.35,Groceries,Regular,52.14
2024-09-06 11:53:01.755563,Entertainment,109.23,Mobile Payment,Store E,9,Friday,2,129.67000000000002,Entertainment,Regular,20.44
2024-09-06 11:53:01.755563,Entertainment,79.58,Mobile Payment,Store C,9,Friday,2,209.25,Entertainment,Regular,109.23
2024-09-07 11:53:01.755563,Dining,131.3,Credit Card,Store C,9,Saturday,1,731.25,Takeout,Regular,146.05
2024-09-07 11:53:01.755563,Entertainment,125.09,Debit Card,Store C,9,Saturday,2,334.34000000000003,Entertainment,Regular,79.58
2024-09-07 11:53:01.755563,Entertainment,184.34,Mobile Payment,Store D,9,Saturday,2,518.6800000000001,Entertainment,Regular,125.09
2024-09-07 11:53:01.755563,Miscellaneous,107.55,Debit Card,Store C,9,Saturday,1,677.5,Miscellaneous,Regular,169.53
2024-09-07 11:53:01.755563,Transportation,95.45,Mobile Payment,Store D,9,Saturday,1,278.18,Transportation,Regular,153.3
2024-09-08 11:53:01.755563,Groceries,24.33,Cash,Store D,9,Sunday,1,210.68,Groceries,Regular,31.57
2024-09-08 11:53:01.755563,Dining,64.45,Debit Card,Store B,9,Sunday,2,795.7,Takeout,Regular,131.3
2024-09-08 11:53:01.755563,Dining,56.73,Mobile Payment,Store A,9,Sunday,2,852.43,Takeout,Regular,64.45
2024-09-08 11:53:01.755563,Utilities,108.43,Credit Card,Store C,9,Sunday,1,354.20000000000005,Utilities,Regular,131.93
2024-09-09 11:53:01.755563,Entertainment,186.88,Credit Card,Store C,9,Monday,1,705.56,Entertainment,Regular,184.34
2024-09-09 11:53:01.755563,Dining,7.96,Cash,Store A,9,Monday,1,860.39,Takeout,Regular,56.73
2024-09-09 11:53:01.755563,Groceries,39.4,Debit Card,Store A,9,Monday,2,250.07999999999998,Groceries,Regular,24.33
2024-09-09 11:53:01.755563,Groceries,188.33,Cash,Store B,9,Monday,2,438.41,Groceries,Regular,39.4
2024-09-10 11:53:01.755563,Groceries,168.06,Mobile Payment,Store A,9,Tuesday,2,606.47,Groceries,Regular,188.33
2024-09-10 11:53:01.755563,Groceries,30.07,Debit Card,Store C,9,Tuesday,2,636.5400000000001,Groceries,Regular,168.06
2024-09-10 11:53:01.755563,Dining,113.4,Debit Card,Store C,9,Tuesday,1,973.79,Takeout,Regular,7.96
2024-09-11 11:53:01.755563,Groceries,138.42,Credit Card,Store A,9,Wednesday,1,774.96,Groceries,Regular,30.07
2024-09-11 11:53:01.755563,Transportation,145.93,Mobile Payment,Store E,9,Wednesday,2,424.11,Transportation,Regular,95.45
2024-09-11 11:53:01.755563,Utilities,85.68,Credit Card,Store D,9,Wednesday,1,439.88,Utilities,Regular,108.43
2024-09-11 11:53:01.755563,Miscellaneous,30.99,Mobile Payment,Store C,9,Wednesday,1,708.49,Miscellaneous,Regular,107.55
2024-09-11 11:53:01.755563,Transportation,103.8,Debit Card,Store C,9,Wednesday,2,527.91,Transportation,Regular,145.93
2024-09-12 11:53:01.755563,Dining,141.11,Credit Card,Store A,9,Thursday,1,1114.9,Takeout,Regular,113.4
2024-09-12 11:53:01.755563,Miscellaneous,155.04,Cash,Store A,9,Thursday,1,863.53,Miscellaneous,Regular,30.99
2024-09-13 11:53:01.755563,Miscellaneous,162.55,Credit Card,Store E,9,Friday,1,1026.08,Miscellaneous,Regular,155.04
2024-09-13 11:53:01.755563,Groceries,21.28,Credit Card,Store C,9,Friday,1,796.24,Groceries,Regular,138.42
2024-09-13 11:53:01.755563,Transportation,22.85,Cash,Store A,9,Friday,1,550.76,Transportation,Regular,103.8
2024-09-14 11:53:01.755563,Entertainment,41.88,Cash,Store D,9,Saturday,1,747.44,Entertainment,Regular,186.88
2024-09-14 11:53:01.755563,Dining,23.14,Debit Card,Store D,9,Saturday,1,1138.04,Takeout,Regular,141.11
2024-09-14 11:53:01.755563,Groceries,108.17,Credit Card,Store A,9,Saturday,1,904.41,Groceries,Regular,21.28
2024-09-15 11:53:01.755563,Transportation,74.32,Cash,Store C,9,Sunday,1,625.08,Transportation,Regular,22.85
2024-09-15 11:53:01.755563,Dining,132.62,Debit Card,Store B,9,Sunday,1,1270.66,Takeout,Regular,23.14
2024-09-15 11:53:01.755563,Miscellaneous,158.2,Cash,Store A,9,Sunday,1,1184.28,Miscellaneous,Regular,162.55
2024-09-16 11:53:01.755563,Entertainment,62.37,Mobile Payment,Store C,9,Monday,1,809.81,Entertainment,Regular,41.88
2024-09-16 11:53:01.755563,Miscellaneous,192.31,Debit Card,Store A,9,Monday,1,1376.59,Miscellaneous,Regular,158.2
2024-09-17 11:53:01.755563,Entertainment,142.2,Credit Card,Store B,9,Tuesday,2,952.01,Entertainment,Regular,62.37
2024-09-17 11:53:01.755563,Transportation,174.38,Credit Card,Store A,9,Tuesday,2,799.46,Transportation,Regular,74.32
2024-09-17 11:53:01.755563,Transportation,161.0,Credit Card,Store C,9,Tuesday,2,960.46,Transportation,Regular,174.38
2024-09-17 11:53:01.755563,Entertainment,37.39,Mobile Payment,Store D,9,Tuesday,2,989.4,Entertainment,Regular,142.2
2024-09-17 11:53:01.755563,Groceries,140.84,Cash,Store E,9,Tuesday,1,1045.25,Groceries,Regular,108.17
2024-09-18 11:53:01.755563,Miscellaneous,25.25,Credit Card,Store A,9,Wednesday,1,1401.84,Miscellaneous,Regular,192.31
2024-09-18 11:53:01.755563,Groceries,121.59,Credit Card,Store A,9,Wednesday,1,1166.84,Groceries,Regular,140.84
2024-09-19 11:53:01.755563,Entertainment,135.45,Debit Card,Store D,9,Thursday,1,1124.85,Entertainment,Regular,37.39
2024-09-19 11:53:01.755563,Miscellaneous,132.36,Cash,Store C,9,Thursday,2,1534.2,Miscellaneous,Regular,25.25
2024-09-19 11:53:01.755563,Transportation,126.42,Mobile Payment,Store E,9,Thursday,1,1086.88,Transportation,Regular,161.0
2024-09-19 11:53:01.755563,Groceries,21.48,Debit Card,Store B,9,Thursday,1,1188.32,Groceries,Regular,121.59
2024-09-19 11:53:01.755563,Miscellaneous,27.8,Debit Card,Store D,9,Thursday,2,1562.0,Miscellaneous,Regular,132.36
2024-09-20 11:53:01.755563,Dining,155.96,Cash,Store C,9,Friday,1,1426.6200000000001,Takeout,Regular,132.62
2024-09-20 11:53:01.755563,Utilities,52.64,Mobile Payment,Store D,9,Friday,1,492.52000000000004,Utilities,Regular,85.68
2024-09-21 11:53:01.755563,Dining,132.15,Credit Card,Store B,9,Saturday,1,1558.77,Takeout,Regular,155.96
2024-09-22 11:53:01.755563,Dining,154.67,Debit Card,Store D,9,Sunday,1,1713.44,Takeout,Regular,132.15
2024-09-22 11:53:01.755563,Entertainment,30.23,Mobile Payment,Store A,9,Sunday,1,1155.08,Entertainment,Regular,135.45
2024-09-23 11:53:01.755563,Entertainment,83.7,Mobile Payment,Store D,9,Monday,2,1238.78,Entertainment,Regular,30.23
2024-09-23 11:53:01.755563,Transportation,105.95,Debit Card,Store B,9,Monday,1,1192.83,Transportation,Regular,126.42
2024-09-23 11:53:01.755563,Dining,68.05,Credit Card,Store C,9,Monday,1,1781.49,Takeout,Regular,154.67
2024-09-23 11:53:01.755563,Groceries,185.34,Cash,Store E,9,Monday,1,1373.66,Groceries,Regular,21.48
2024-09-23 11:53:01.755563,Entertainment,69.75,Credit Card,Store E,9,Monday,2,1308.53,Entertainment,Regular,83.7
2024-09-24 11:53:01.755563,Groceries,173.32,Credit Card,Store B,9,Tuesday,1,1546.98,Groceries,Regular,185.34
2024-09-25 11:53:01.755563,Utilities,137.75,Debit Card,Store E,9,Wednesday,2,630.27,Utilities,Regular,52.64
2024-09-25 11:53:01.755563,Groceries,89.47,Cash,Store A,9,Wednesday,1,1636.45,Groceries,Regular,173.32
2024-09-25 11:53:01.755563,Utilities,39.15,Mobile Payment,Store C,9,Wednesday,2,669.4200000000001,Utilities,Regular,137.75
2024-09-25 11:53:01.755563,Miscellaneous,27.13,Credit Card,Store A,9,Wednesday,1,1589.1299999999999,Miscellaneous,Regular,27.8
2024-09-26 11:53:01.755563,Transportation,59.4,Debit Card,Store B,9,Thursday,1,1252.23,Transportation,Regular,105.95
2024-09-27 11:53:01.755563,Miscellaneous,87.41,Mobile Payment,Store E,9,Friday,2,1676.54,Miscellaneous,Regular,27.13
2024-09-27 11:53:01.755563,Miscellaneous,30.23,Debit Card,Store A,9,Friday,2,1706.77,Miscellaneous,Regular,87.41
2024-09-27 11:53:01.755563,Entertainment,197.77,Debit Card,Store B,9,Friday,1,1506.3,Entertainment,Regular,69.75
2024-09-28 11:53:01.755563,Miscellaneous,153.26,Debit Card,Store A,9,Saturday,1,1860.03,Miscellaneous,Regular,30.23
2024-09-28 11:53:01.755563,Entertainment,140.67,Mobile Payment,Store A,9,Saturday,2,1646.97,Entertainment,Regular,197.77
2024-09-28 11:53:01.755563,Entertainment,46.73,Cash,Store E,9,Saturday,2,1693.7,Entertainment,Regular,140.67
2024-09-28 11:53:01.755563,Transportation,19.7,Cash,Store E,9,Saturday,1,1271.93,Transportation,Regular,59.4
2024-09-28 11:53:01.755563,Utilities,139.89,Debit Card,Store E,9,Saturday,1,809.3100000000001,Utilities,Regular,39.15
2024-09-29 11:53:01.755563,Entertainment,53.71,Mobile Payment,Store B,9,Sunday,1,1747.4099999999999,Entertainment,Regular,46.73
2024-09-30 11:53:01.755563,Utilities,170.23,Mobile Payment,Store A,9,Monday,1,979.54,Utilities,Regular,139.89
2024-10-01 11:53:01.755563,Utilities,39.83,Debit Card,Store D,10,Tuesday,2,39.83,Utilities,Regular,170.23
2024-10-01 11:53:01.755563,Utilities,138.3,Credit Card,Store B,10,Tuesday,2,178.13,Utilities,Regular,39.83
2024-10-01 11:53:01.755563,Entertainment,109.13,Mobile Payment,Store B,10,Tuesday,2,109.13,Entertainment,Regular,53.71
2024-10-01 11:53:01.755563,Entertainment,30.36,Mobile Payment,Store D,10,Tuesday,2,139.49,Entertainment,Regular,109.13
2024-10-02 11:53:01.755563,Dining,172.52,Credit Card,Store D,10,Wednesday,1,172.52,Takeout,Regular,68.05
2024-10-02 11:53:01.755563,Transportation,56.69,Mobile Payment,Store B,10,Wednesday,1,56.69,Transportation,Regular,19.7
2024-10-02 11:53:01.755563,Groceries,178.92,Credit Card,Store B,10,Wednesday,1,178.92,Groceries,Regular,89.47
2024-10-03 11:53:01.755563,Transportation,34.74,Debit Card,Store C,10,Thursday,1,91.43,Transportation,Regular,56.69
2024-10-03 11:53:01.755563,Miscellaneous,145.86,Mobile Payment,Store B,10,Thursday,2,145.86,Miscellaneous,Regular,153.26
2024-10-03 11:53:01.755563,Miscellaneous,72.82,Credit Card,Store D,10,Thursday,2,218.68,Miscellaneous,Regular,145.86
2024-10-04 11:53:01.755563,Groceries,170.85,Cash,Store C,10,Friday,2,349.77,Groceries,Regular,178.92
2024-10-04 11:53:01.755563,Groceries,144.13,Mobile Payment,Store C,10,Friday,2,493.9,Groceries,Regular,170.85
2024-10-04 11:53:01.755563,Dining,103.96,Debit Card,Store B,10,Friday,2,276.48,Takeout,Regular,172.52
2024-10-04 11:53:01.755563,Transportation,192.34,Credit Card,Store C,10,Friday,1,283.77,Transportation,Regular,34.74
2024-10-04 11:53:01.755563,Dining,43.46,Debit Card,Store B,10,Friday,2,319.94,Takeout,Regular,103.96
2024-10-05 11:53:01.755563,Transportation,74.95,Mobile Payment,Store C,10,Saturday,1,358.72,Transportation,Regular,192.34
2024-10-05 11:53:01.755563,Miscellaneous,177.68,Cash,Store E,10,Saturday,2,396.36,Miscellaneous,Regular,72.82
2024-10-05 11:53:01.755563,Entertainment,44.87,Cash,Store B,10,Saturday,2,184.35999999999999,Entertainment,Regular,30.36
2024-10-05 11:53:01.755563,Entertainment,50.69,Credit Card,Store E,10,Saturday,2,235.04999999999998,Entertainment,Regular,44.87
2024-10-05 11:53:01.755563,Miscellaneous,13.65,Credit Card,Store C,10,Saturday,2,410.01,Miscellaneous,Regular,177.68
2024-10-06 11:53:01.755563,Utilities,185.13,Debit Card,Store E,10,Sunday,1,363.26,Utilities,Regular,138.3
2024-10-06 11:53:01.755563,Dining,115.0,Cash,Store C,10,Sunday,3,434.94,Takeout,Regular,43.46
2024-10-06 11:53:01.755563,Dining,123.36,Debit Card,Store B,10,Sunday,3,558.3,Takeout,Regular,115.0
2024-10-06 11:53:01.755563,Dining,24.37,Credit Card,Store C,10,Sunday,3,582.67,Takeout,Regular,123.36
2024-10-06 11:53:01.755563,Miscellaneous,191.37,Credit Card,Store B,10,Sunday,1,601.38,Miscellaneous,Regular,13.65
2024-10-07 11:53:01.755563,Groceries,44.67,Mobile Payment,Store A,10,Monday,1,538.5699999999999,Groceries,Regular,144.13
2024-10-07 11:53:01.755563,Transportation,69.63,Cash,Store D,10,Monday,1,428.35,Transportation,Regular,74.95
2024-10-07 11:53:01.755563,Dining,171.25,Cash,Store D,10,Monday,2,753.92,Takeout,Regular,24.37
2024-10-07 11:53:01.755563,Dining,134.57,Mobile Payment,Store B,10,Monday,2,888.49,Takeout,Regular,171.25
2024-10-08 11:53:01.755563,Entertainment,26.27,Credit Card,Store B,10,Tuesday,1,261.32,Entertainment,Regular,50.69
2024-10-09 11:53:01.755563,Utilities,183.56,Credit Card,Store D,10,Wednesday,1,546.8199999999999,Utilities,Regular,185.13
2024-10-10 11:53:01.755563,Groceries,48.13,Credit Card,Store E,10,Thursday,1,586.6999999999999,Groceries,Regular,44.67
2024-10-11 11:53:01.755563,Dining,18.12,Credit Card,Store C,10,Friday,1,906.61,Takeout,Regular,134.57
2024-10-12 11:53:01.755563,Miscellaneous,117.82,Mobile Payment,Store B,10,Saturday,1,719.2,Miscellaneous,Regular,191.37
2024-10-12 11:53:01.755563,Utilities,53.96,Cash,Store B,10,Saturday,2,600.78,Utilities,Regular,183.56
2024-10-12 11:53:01.755563,Utilities,84.08,Mobile Payment,Store B,10,Saturday,2,684.86,Utilities,Regular,53.96
2024-10-13 11:53:01.755563,Dining,43.43,Cash,Store A,10,Sunday,1,950.04,Takeout,Regular,18.12
2024-10-13 11:53:01.755563,Entertainment,172.93,Debit Card,Store B,10,Sunday,1,434.25,Entertainment,Regular,26.27
2024-10-14 11:53:01.755563,Transportation,90.19,Credit Card,Store D,10,Monday,2,518.54,Transportation,Regular,69.63
2024-10-14 11:53:01.755563,Transportation,68.56,Mobile Payment,Store E,10,Monday,2,587.1,Transportation,Regular,90.19
2024-10-15 11:53:01.755563,Miscellaneous,136.9,Credit Card,Store E,10,Tuesday,2,856.1,Miscellaneous,Regular,117.82
2024-10-15 11:53:01.755563,Miscellaneous,136.06,Debit Card,Store A,10,Tuesday,2,992.1600000000001,Miscellaneous,Regular,136.9
2024-10-16 11:53:01.755563,Groceries,184.07,Cash,Store B,10,Wednesday,1,770.77,Groceries,Regular,48.13
2024-10-16 11:53:01.755563,Entertainment,40.89,Cash,Store D,10,Wednesday,1,475.14,Entertainment,Regular,172.93
2024-10-16 11:53:01.755563,Miscellaneous,129.52,Debit Card,Store A,10,Wednesday,1,1121.68,Miscellaneous,Regular,136.06
2024-10-17 11:53:01.755563,Utilities,86.58,Mobile Payment,Store E,10,Thursday,2,771.4399999999999,Utilities,Regular,84.08
2024-10-17 11:53:01.755563,Utilities,168.82,Mobile Payment,Store D,10,Thursday,2,940.26,Utilities,Regular,86.58
2024-10-18 11:53:01.755563,Utilities,161.27,Cash,Store D,10,Friday,1,1101.53,Utilities,Regular,168.82
2024-10-19 11:53:01.755563,Entertainment,40.03,Debit Card,Store B,10,Saturday,1,515.17,Entertainment,Regular,40.89
2024-10-20 11:53:01.755563,Utilities,179.21,Mobile Payment,Store D,10,Sunday,1,1280.74,Utilities,Regular,161.27
2024-10-20 11:53:01.755563,Miscellaneous,59.63,Credit Card,Store D,10,Sunday,1,1181.31,Miscellaneous,Regular,129.52
2024-10-21 11:53:01.755563,Entertainment,152.73,Debit Card,Store D,10,Monday,1,667.9,Entertainment,Regular,40.03
2024-10-22 11:53:01.755563,Groceries,101.07,Debit Card,Store D,10,Tuesday,2,871.8399999999999,Groceries,Regular,184.07
2024-10-22 11:53:01.755563,Transportation,28.24,Cash,Store C,10,Tuesday,1,615.34,Transportation,Regular,68.56
2024-10-22 11:53:01.755563,Groceries,25.56,Mobile Payment,Store B,10,Tuesday,2,897.4,Groceries,Regular,101.07
2024-10-23 11:53:01.755563,Groceries,131.38,Mobile Payment,Store D,10,Wednesday,1,1028.78,Groceries,Regular,25.56
2024-10-23 11:53:01.755563,Utilities,36.55,Cash,Store D,10,Wednesday,1,1317.29,Utilities,Regular,179.21
2024-10-24 11:53:01.755563,Utilities,119.15,Cash,Store E,10,Thursday,1,1436.44,Utilities,Regular,36.55
2024-10-24 11:53:01.755563,Dining,62.35,Credit Card,Store E,10,Thursday,1,1012.39,Takeout,Regular,43.43
2024-10-24 11:53:01.755563,Transportation,39.65,Debit Card,Store D,10,Thursday,1,654.99,Transportation,Regular,28.24
2024-10-25 11:53:01.755563,Entertainment,116.38,Debit Card,Store A,10,Friday,1,784.28,Entertainment,Regular,152.73
2024-10-25 11:53:01.755563,Dining,144.11,Debit Card,Store B,10,Friday,3,1156.5,Takeout,Regular,62.35
2024-10-25 11:53:01.755563,Dining,6.61,Credit Card,Store D,10,Friday,3,1163.11,Takeout,Regular,144.11
2024-10-25 11:53:01.755563,Utilities,168.31,Debit Card,Store D,10,Friday,1,1604.75,Utilities,Regular,119.15
2024-10-25 11:53:01.755563,Dining,198.38,Mobile Payment,Store A,10,Friday,3,1361.49,Takeout,Regular,6.61
2024-10-26 11:53:01.755563,Groceries,72.69,Mobile Payment,Store B,10,Saturday,1,1101.47,Groceries,Regular,131.38
2024-10-26 11:53:01.755563,Miscellaneous,23.85,Mobile Payment,Store D,10,Saturday,1,1205.16,Miscellaneous,Regular,59.63
2024-10-26 11:53:01.755563,Utilities,197.05,Debit Card,Store E,10,Saturday,1,1801.8,Utilities,Regular,168.31
2024-10-27 11:53:01.755563,Dining,133.08,Mobile Payment,Store D,10,Sunday,2,1494.57,Takeout,Regular,198.38
2024-10-27 11:53:01.755563,Dining,98.23,Credit Card,Store C,10,Sunday,2,1592.8,Takeout,Regular,133.08
2024-10-27 11:53:01.755563,Transportation,93.45,Credit Card,Store D,10,Sunday,1,748.44,Transportation,Regular,39.65
2024-10-27 11:53:01.755563,Groceries,197.34,Credit Card,Store C,10,Sunday,1,1298.81,Groceries,Regular,72.69
2024-10-27 11:53:01.755563,Entertainment,131.28,Cash,Store B,10,Sunday,1,915.56,Entertainment,Regular,116.38
2024-10-28 11:53:01.755563,Dining,137.06,Cash,Store B,10,Monday,1,1729.8600000000001,Takeout,Regular,98.23
2024-10-29 11:53:01.755563,Dining,135.67,Credit Card,Store D,10,Tuesday,1,1865.53,Takeout,Regular,137.06
2024-10-29 11:53:01.755563,Entertainment,32.68,Debit Card,Store A,10,Tuesday,1,948.24,Entertainment,Regular,131.28
2024-10-30 11:53:01.755563,Entertainment,148.57,Debit Card,Store A,10,Wednesday,1,1096.81,Entertainment,Regular,32.68
2024-10-30 11:53:01.755563,Transportation,158.44,Debit Card,Store C,10,Wednesday,1,906.88,Transportation,Regular,93.45
2024-10-30 11:53:01.755563,Utilities,137.3,Credit Card,Store D,10,Wednesday,1,1939.1,Utilities,Regular,197.05
2024-10-30 11:53:01.755563,Miscellaneous,182.36,Mobile Payment,Store E,10,Wednesday,1,1387.52,Miscellaneous,Regular,23.85
2024-10-31 11:53:01.755563,Miscellaneous,180.99,Mobile Payment,Store B,10,Thursday,1,1568.51,Miscellaneous,Regular,182.36
2024-10-31 11:53:01.755563,Utilities,36.34,Mobile Payment,Store A,10,Thursday,1,1975.44,Utilities,Regular,137.3
2024-11-01 11:53:01.755563,Transportation,40.14,Debit Card,Store B,11,Friday,2,188.54,Transportation,Regular,158.44
2024-11-01 11:53:01.755563,Transportation,169.85,Debit Card,Store C,11,Friday,2,358.39,Transportation,Regular,40.14
2024-11-01 11:53:01.755563,Dining,48.99,Credit Card,Store E,11,Friday,1,1465.95,Takeout,Regular,135.67
2024-11-01 11:53:01.755563,Entertainment,90.48,Mobile Payment,Store C,11,Friday,1,1708.91,Entertainment,Regular,148.57
2024-11-02 11:53:01.755563,Dining,149.53,Credit Card,Store D,11,Saturday,1,1615.48,Takeout,Regular,48.99
2024-11-03 11:53:01.755563,Groceries,171.76,Debit Card,Store C,11,Sunday,1,1269.3,Groceries,Regular,197.34
2024-11-04 11:53:01.755563,Groceries,47.13,Mobile Payment,Store E,11,Monday,1,1316.43,Groceries,Regular,171.76
2024-11-05 11:53:01.755563,Utilities,175.55,Debit Card,Store B,11,Tuesday,1,898.9100000000001,Utilities,Regular,36.34
2024-11-05 11:53:01.755563,Miscellaneous,97.65,Credit Card,Store D,11,Tuesday,1,768.8100000000001,Miscellaneous,Regular,180.99
2024-11-06 11:53:01.755563,Entertainment,29.44,Debit Card,Store C,11,Wednesday,2,1738.35,Entertainment,Regular,90.48
2024-11-06 11:53:01.755563,Dining,7.98,Debit Card,Store D,11,Wednesday,1,1623.46,Takeout,Regular,149.53
2024-11-06 11:53:01.755563,Entertainment,58.02,Credit Card,Store B,11,Wednesday,2,1796.37,Entertainment,Regular,29.44
2024-11-07 11:53:01.755563,Entertainment,60.55,Cash,Store B,11,Thursday,1,1856.92,Entertainment,Regular,58.02
2024-11-07 11:53:01.755563,Dining,30.6,Credit Card,Store A,11,Thursday,1,1654.06,Takeout,Regular,7.98
2024-11-07 11:53:01.755563,Miscellaneous,94.5,Cash,Store B,11,Thursday,1,863.3100000000001,Miscellaneous,Regular,97.65
2024-11-07 11:53:01.755563,Groceries,158.99,Cash,Store C,11,Thursday,1,1475.42,Groceries,Regular,47.13
2024-11-08 11:53:01.755563,Transportation,105.75,Mobile Payment,Store E,11,Friday,1,464.14,Transportation,Regular,169.85
2024-11-08 11:53:01.755563,Groceries,94.15,Debit Card,Store B,11,Friday,1,1569.57,Groceries,Regular,158.99
2024-11-08 11:53:01.755563,Miscellaneous,118.5,Credit Card,Store B,11,Friday,1,981.8100000000001,Miscellaneous,Regular,94.5
2024-11-09 11:53:01.755563,Transportation,53.51,Mobile Payment,Store D,11,Saturday,1,517.65,Transportation,Regular,105.75
2024-11-09 11:53:01.755563,Groceries,53.41,Debit Card,Store D,11,Saturday,1,1622.98,Groceries,Regular,94.15
2024-11-09 11:53:01.755563,Dining,172.22,Debit Card,Store B,11,Saturday,1,1826.28,Takeout,Regular,30.6
2024-11-10 11:53:01.755563,Transportation,25.1,Cash,Store A,11,Sunday,2,542.75,Transportation,Regular,53.51
2024-11-10 11:53:01.755563,Transportation,151.2,Credit Card,Store D,11,Sunday,2,693.95,Transportation,Regular,25.1
2024-11-10 11:53:01.755563,Entertainment,14.32,Debit Card,Store B,11,Sunday,1,1871.24,Entertainment,Regular,60.55
2024-11-10 11:53:01.755563,Groceries,150.48,Credit Card,Store A,11,Sunday,1,1773.46,Groceries,Regular,53.41
2024-11-10 11:53:01.755563,Dining,111.6,Credit Card,Store C,11,Sunday,1,1937.8799999999999,Takeout,Regular,172.22
2024-11-11 11:53:01.755563,Dining,133.77,Credit Card,Store C,11,Monday,1,2071.65,Takeout,Regular,111.6
2024-11-11 11:53:01.755563,Utilities,9.23,Credit Card,Store A,11,Monday,1,908.14,Utilities,Regular,175.55
